"Datum","Wiki/WHO","90870","1922","2.1608130593155552E-2","...6","...7","80304","130","47300","48190","42680","1.1471999999999999E-3","16...14","10566","706","...17","0.1908108108108108","58","...20","1433.6...21","Viral_Pot","5.9859999999999962","1575.6539999999995","12.214372093023252","0.63917525773195871...26","Value_Infectious","0.65747613997879117","1433.6...29","0.63917525773195871...30","120...31","2.1481481481481484...32","30","16...34","212.98199999999994","33...36","33...37","39.200000000000003","120...39","1.3529411764705883","1.4352941176470588","4.5647058823529409","2.1428571428571428","2.1481481481481484...44","1.0666666666666667","1.411764705882353E-5","89","133.5","1362.3999999999999","Free_Viral","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","0...65","...66","0...67","17","0.04","80","0.12","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","3.0552302941176462E-4","30.55230294117646","7.6380757352941158E-3","1.5276151470588232E-2"
2020-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31117,29104,879.999999999994,606.703140000006,2.4863,156793.471,5.03452187175562,0.0998217468805712,0.130664287817278,"0.12127446468693436","879.99999999999432","9.9821746880571188E-2",352,1.00826258829629,NA,10,26.038,10,"10.25","22.6",31143,"1.5999999999999999",2.74117647058824,"2559.5647058823524","1.0075380135878356","1.0017384026011653","1.0011889","3.6638823529411765E-3","191",573,717.649999999994,444.353140000006,134,450,730.999999999994,457.703140000006,-57,"-123","0.70157068062827221",0.785340314136126,NA,NA,NA,NA,NA,NA,"1640.6680000000001",0.053,"-46.33199999999988","0",0.6,"7","6.9199999999997823","1677","1627.3425",NA,NA,NA,NA,NA,NA,NA,NA,5.22768400000008e-05,5.22768400000008,0.00130692100000002,0.00261384200000004
2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31131,29119,922.799999999994,635.097900000006,2.4848,156846.6892,5.03332157672353,0.0901201602136188,0.112062475181389,"0.10646950092421532","922.79999999999427","9.0120160213618808E-2",349,1.00842214375952,NA,12,30.9672,12,"12.299999999999999","21.8",31155,"1.6588235294117646",2.8,"2561.223529411764","1.0076980302099168","1.0011899401813855","1.0011889","3.6652941176470587E-3","178",534,771.499999999994,483.797900000006,134,450,773.799999999994,486.097900000006,-44,"-84","0.7528089887640449",0.842696629213483,"20","64","1.5705882352941178","1.4724264705882353",NA,NA,"1641.1450000000002",0.053,"-45.854999999999791","1",0.4,"5","6.3599999999997827","1678","1627.8674999999998",NA,NA,NA,NA,NA,NA,NA,NA,5.69174000000008e-05,5.69174000000008,0.00142293500000002,0.00284587000000004
2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31146,29137,977.999999999994,678.389680000006,2.4833,156891.8872,5.03127377445216,0.106767411300921,0.129241741716288,"0.12480199683195035","977.99999999999432","0.1067674113009206",363,1.00881000194338,NA,32,81.8368,32,"12.733574999999997","18.600000000000001",31187,"1.7411764705882353",3.14117647058824,"2562.9647058823521","1.0086351875808539","1.0009319664492078","1.0011889","3.669058823529412E-3","173",519,830.949999999994,531.339680000007,136,450,826.999999999994,527.389680000006,-37,"-69","0.78612716763005785",0.867052023121387,"23","64","1.3273657289002556","1.4310661764705881",NA,NA,"1641.5160000000001",0.053,"-45.483999999999924","1",0.28,"6","5.3999999999997828","1678","1628.2349999999999",NA,NA,NA,NA,NA,NA,NA,NA,6.25105505882361e-05,6.25105505882361,0.0015627637647059,0.0031255275294118
2020-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31183,29160,1052.39999999999,649.453740000007,2.4818,156936.6676,5.0288931201333,0.117901029558287,0.141779331176265,"0.1393386321263872","1052.3999999999944","0.11790102955828713",360,1.00938723982779,NA,21,53.2182,21,"13.182433518749995","20.2",31208,"1.8588235294117648",3.12941176470588,"2564.823529411764","1.0085967293646176","1.0016703607336739","1.0011889","3.6715294117647059E-3","190",570,890.899999999994,487.953740000007,155,609,877.099999999994,474.153740000007,-35,"39","0.81578947368421051",1.06842105263158,"23","64","1.4578005115089514","1.5716911764705883",NA,NA,"1642.3640000000003",0.053,"-45.63599999999974","0",1,"6","5.5599999999997829","1678","1629.5474999999999",NA,NA,NA,NA,NA,NA,NA,NA,5.74063223529419e-05,5.74063223529419,0.00143515805882355,0.0028703161176471
2020-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31200,29191,1013.59999999999,721.895200000006,2.4803,157028.6607,5.02877924486005,0.0932134096484062,0.113628395420528,"0.11168805721563728","1013.5999999999945","9.3213409648406215E-2",347,1.00928411994954,NA,18,45.198,18,"13.647114300285933","25.2",31226,"1.7882352941176471",3.07058823529412,"2566.6117647058818","1.0084288713063136","1.0017337699865152","1.0011889","3.6736470588235293E-3","201",603,842.749999999994,551.045200000006,155,560,839.933333333328,548.22853333334,-46,"-43","0.77114427860696522",0.928689883913765,"41","124","0.86513629842180773","0.85815939278937381",NA,NA,"1643.5830000000001",0.053,"-44.416999999999916","2",0.44,"8","5.5999999999997829","1678","1630.125",NA,NA,NA,NA,NA,NA,NA,NA,6.48288470588243e-05,6.48288470588243,0.00162072117647061,0.00324144235294121
2020-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31217,29212,1137.99999999999,725.942180000006,2.4788,157105.6895,5.02732843916331,0.114205256570714,0.141321241470055,"0.13846409180359076","1137.9999999999945","0.11420525657071415",344,1.00908326868373,NA,18,44.7804,18,"14.128175079371012","25",31244,"1.7058823529411764",3.08235294117647,"2568.3176470588228","1.0084565231424698","1.0010903376839946","1.0011889","3.6757647058823528E-3","212",636,957.799999999994,545.742180000006,186,639,930.699999999995,518.642180000006,-26,"3","0.87735849056603776",1.00471698113208,"41","124","0.91248206599713066","0.90512333965844405",NA,NA,"1645.3320000000001",0.053,"-42.667999999999893","3",0.96,"10","6.2799999999997826","1680","1631.385",NA,NA,NA,NA,NA,NA,NA,NA,6.42049623529419e-05,6.42049623529419,0.00160512405882355,0.0032102481176471
2020-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31243,29222,1153.59999999999,852.027700000006,2.4773,157137.9724,5.02375307394737,0.129674306393246,0.164309801664066,"0.15729309556470175","1153.5999999999945","0.1296743063932457",371,1.00927122367231,NA,37,91.9931,37,"14.62619325091884","23.4",31281,"1.7411764705882353",3.34117647058824,"2570.0588235294108","1.0091621769848695","1.0013782051282052","1.0011889","3.6801176470588237E-3","205",615,979.349999999994,677.777700000006,189,641,943.233333333328,641.66103333334,-16,"26","0.92195121951219516",1.04227642276423,"41","124","0.88235294117647045","0.8752371916508539",NA,NA,"1646.3390000000002",0.053,"-41.660999999999831","3",1,"13","7.1599999999997825","1680","1632.6975",NA,NA,NA,NA,NA,NA,NA,NA,7.97385529411772e-05,7.97385529411772,0.00199346382352943,0.00398692764705886
2020-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31292,29229,1359.99999999999,945.219660000006,2.4758,157276.9532,5.02385974573564,0.116513233601842,0.148329485026483,"0.1396491530537487","1359.9999999999945","0.11651323360184192",395,1.01056031002745,NA,31,77.0288,31,"15.141766563013729","31",31312,"1.9882352941176471",3.58823529411765,"2572.0470588235285","1.009836488534847","1.0024025370791556","1.0011889","3.683764705882353E-3","231",693,1163.64999999999,748.869660000006,189,641,1149.63333333333,734.85299333334,-42,"-52","0.81818181818181823",0.924963924963925,"41","124","0.99426111908177905","0.98624288425047424",NA,NA,"1647.9820000000002",0.053,"-40.017999999999802","6",1.36,"18","7.639999999999783","1680","1634.4824999999998",NA,NA,NA,NA,NA,NA,NA,NA,8.81023129411772e-05,8.81023129411772,0.00220255782352943,0.00440511564705886
2020-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31310,29231,1512.79999999999,1093.20812000001,2.4743,157368.7243,5.02144454147078,0.135446295543818,0.170251168160902,"0.16042673511540809","1512.7999999999945","0.13544629554381768",405,1.01091308278445,NA,13,32.2829,13,"15.675513834359961","34.799999999999997",31325,"2",3.65882352941176,"2574.0470588235285","1.0100277294125233","1.0021444803636015","1.0011889","3.6852941176470587E-3","238",714,1310.49999999999,890.908120000006,189,641,1302.43333333333,882.84145333334,-49,"-73","0.79411764705882348",0.897759103641457,NA,NA,NA,NA,NA,NA,"1649.2010000000002",0.053,"-39.798999999999751","0",0.4,"17","7.1199999999997825","1680","1635.0074999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.000104812720000001,10.4812720000001,0.00262031800000002,0.00524063600000004
2020-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31332,29247,1756.79999999999,1123.26834000001,2.4728,157527.3675,5.02084593196209,0.139290407358739,0.175125620444669,"0.16532792638228294","1756.7999999999945","0.13929040735873929",439,1.01110107138247,NA,56,138.9808,56,"16.228075697021151","40.200000000000003",31381,"2.2823529411764705",4.02352941176471,"2576.3294117647051","1.0110183962112183","1.0012782819890067","1.0011889","3.6918823529411763E-3","226",678,1564.69999999999,931.168340000006,187,631,1548.76666666666,915.235006666673,-39,"-47","0.82743362831858402",0.930678466076696,"18","151","2.215686274509804","0.79236462797039353",NA,NA,"1649.9430000000002",0.053,"-45.056999999999789","2",0.48,"18","6.9199999999997832","1680","1635.6375",NA,NA,NA,NA,NA,NA,NA,NA,0.000109549216470589,10.9549216470589,0.00273873041176472,0.00547746082352945
2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31376,29270,1808.39999999999,1131.27836000001,2.4713,157651.2325,5.01642640086549,0.196004993757804,0.248126483700691,"0.23333147559865644","1808.3999999999946","0.19600499375780375",453,1.01177001709071,NA,37,91.7711,37,"16.800115365341146","44",31418,"2.4705882352941178",4.32941176470588,"2578.7999999999993","1.0118518518518518","1.002107952730757","1.0011889","3.6962352941176469E-3","248",744,1597.59999999999,920.478360000007,170,741,1613.69999999999,936.578360000007,-78,"-3","0.68548387096774188",0.995967741935484,NA,NA,NA,NA,NA,NA,"1650.7380000000001",0.053,"-44.261999999999944","3",1.28,"21","7.5999999999997829","1682","1637.3174999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.000108291571764707,10.8291571764707,0.00270728929411767,0.00541457858823533
2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428,29287,1823.19999999999,1476.74100000001,2.4698,157876.5303,5.01556242481362,0.182742345395136,0.236332165092047,"0.21727400266196759","1823.1999999999946","0.18274234539513584",500,1.01236954000773,NA,64,158.6432,64,"17.392319431969419","59.6",31482,"3.0117647058823529",4.8,"2581.8117647058816","1.0131299478663836","1.0030639601685178","1.0011889","3.703764705882353E-3","275",825,1589.44999999999,1242.99100000001,173,755,1625.03333333333,1278.57433333334,-102,"-70","0.62909090909090915",0.915151515151515,"59","122","0.82253240279162521","1.1933461909353904",NA,NA,"1652.6990000000001",0.053,"-42.300999999999931","3",0.84,"23","8.0399999999997824","1682","1638.4199999999998",NA,NA,NA,NA,NA,NA,NA,NA,0.000146234235294118,14.6234235294118,0.00365585588235296,0.00731171176470592
2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31486,29302,2383.19999999999,1740.30206000001,2.4683,157963.1308,5.00744309730866,0.224559097381971,0.286354107678031,"0.26444788441692602","2383.1999999999944","0.22455909738197052",535,1.01361748704246,NA,50,123.865,50,"18.00539869194634","55.4",31532,"3.3882352941176475",5.09411764705882,"2585.1999999999994","1.0139232772757967","1.0035058643549211","1.0011889","3.7096470588235293E-3","327",981,2105.24999999999,1462.35206000001,268,1033,2080.76666666666,1437.86872666667,-59,"52","0.81957186544342508",1.05300713557594,"59","122","0.97806580259222342","1.4189971070395371",NA,NA,"1653.6000000000001",0.053,"-41.399999999999864","0",0.72,"22","8.4799999999997837","1682","1639.365",NA,NA,NA,NA,NA,NA,NA,NA,0.00017204141882353,17.204141882353,0.00430103547058825,0.00860207094117651
2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31555,29312,2810.79999999999,1913.64903000001,2.4668,158017.5324,4.9998691867149,0.17484601629247,0.221054102730638,"0.20385116548429225","2810.7999999999947","0.17484601629247043",616,1.01482601144915,NA,91,225.2978,91,"18.640088995837448","52.4",31623,"4.0235294117647058",5.76470588235294,"2589.223529411764","1.0157389265409693","1.0040409825633194","1.0011889","3.7203529411764706E-3","345",1035,2517.54999999999,1620.39903000001,277,1100,2497.13333333333,1599.98236333334,-68,"65","0.80289855072463767",1.06280193236715,NA,NA,NA,NA,NA,NA,"1654.5010000000002",0.053,"-40.498999999999796","4",0.72,"26","8.1999999999997844","1682","1640.31",NA,NA,NA,NA,NA,NA,NA,NA,0.000190635180000001,19.0635180000001,0.00476587950000002,0.00953175900000003
2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31617,29319,3092.39999999999,2190.34344000001,2.4653,158407.9978,5.00441226819431,0.127872818386038,0.158105556981098,"0.14657637693898073","3092.3999999999946","0.12787281838603812",644,1.01606838705531,NA,35,86.6005,35,"19.297152132940717","71.2",31658,"4.0705882352941174",6.05882352941176,"2593.2941176470581","1.0165366213916449","1.0041605793050881","1.0011889","3.7244705882352939E-3","415",1245,2739.64999999999,1837.59344000001,283,1167,2770.49999999999,1868.44344000001,-132,"-78","0.68192771084337345",0.937349397590361,NA,NA,NA,NA,NA,NA,"1655.8790000000001",0.053,"-39.120999999999867","1",1.48,"25","9.2399999999997853","1682","1642.2524999999998",NA,NA,NA,NA,NA,NA,NA,NA,0.000216187463529412,21.6187463529412,0.00540468658823531,0.0108093731764706
2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31652,29344,3541.19999999999,2298.76768,2.4638,158758.7094,5.00416205976296,0.169358014966523,0.206917794138757,"0.19227329636916543","3541.1999999999944","0.16935801496652281",641,1.01673572965854,NA,22,54.4016,22,"19.977376745626877","89.6",31680,"4.1764705882352944",6.17647058823529,"2597.4705882352932","1.0168512277323063","1.0030739977816512","1.0011889","3.7270588235294119E-3","432",1296,3173.99999999999,1931.56768,288,1227,3212.29999999999,1969.86768,-144,"-69","0.66666666666666663",0.946759259259259,NA,NA,NA,NA,NA,NA,"1658.4760000000001",0.053,"-36.523999999999887","1",1.24,"23","9.5199999999997864","1682","1643.8799999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.000227243256470589,22.7243256470589,0.00568108141176472,0.0113621628235294
2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31714,29354,3718.39999999999,2266.31506,2.4623,159010.476,4.99519809838949,0.239031994655186,0.290328417209175,"0.27105803125164502","3718.3999999999946","0.23903199465518593",788,1.01823669171001,NA,158,390.4654,158,"20.68157927591022","91.8",31838,"5.3764705882352937",7.65882352941177,"2602.8470588235286","1.0208740821496136","1.0030679697631022","1.0011889","3.7456470588235293E-3","436",1308,3347.79999999999,1895.71506,NA,NA,NA,NA,NA,NA,NA,NA,"103","325","0.74700171330668197","0.71022624434389148",NA,NA,"1659.43",0.053,"-36.569999999999936","5",0.52,"25","9.039999999999786","1684","1644.5625",NA,NA,NA,NA,NA,NA,NA,NA,0.000223025301176471,22.3025301176471,0.00557563252941178,0.0111512650588236
2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31851,29378,3666.79999999999,2205.42772,2.4608,159323.7596,4.98405921584984,0.267340559952119,0.321027110863412,"0.30383765092681914","3666.7999999999947","0.26734055995211881",906,1.02142192861495,NA,142,350.7116,142,"21.410604945386051","110.2",31980,"6.6117647058823534",9.08235294117647,"2609.4588235294109","1.0247372468597795","1.0062871224567167","1.0011889","3.7623529411764706E-3","557",1671,3193.34999999999,1731.97772,376,1760,3232.13333333333,1770.76105333334,-181,"89","0.67504488330341117",1.05326152004788,"92","636","1.0684143222506395","0.4636514983351831",NA,NA,"1660.5960000000002",0.053,"-35.403999999999769","8",2.24,"27","9.9199999999997868","1685","1647.5024999999998",NA,NA,NA,NA,NA,NA,NA,NA,0.000203762084705883,20.3762084705883,0.00509405211764707,0.0101881042352941
2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31967,29402,3569.59999999999,2336.5493,2.4593,159560.4284,4.97222720445409,0.211480362537765,0.252713990530729,"0.2388828524286698","3569.5999999999945","0.21148036253776487",983,1.02458333333333,NA,102,251.7666,102,"22.165328769710907","125",32082,"7.0588235294117645",10.0705882352941,"2616.5176470588226","1.0274130532248766","1.0079775493472913","1.0011889","3.7743529411764704E-3","668",2004,3001.79999999999,1768.7493,477,2133,3021.49999999999,1788.4493,-191,"129","0.7140718562874252",1.06437125748503,"165","540","0.71443850267379672","0.65490196078431384",NA,NA,"1662.9280000000001",0.053,"-34.071999999999889","6",1.48,"33","10.999999999999787","1685","1649.4449999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.000208088152941177,20.8088152941177,0.00520220382352943,0.0104044076470589
2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32101,29436,3783.99999999999,2384.57003,2.4578,159624.4872,4.95748749016522,0.15688356825642,0.18544737141275,"0.17657165753247939","3783.9999999999945","0.15688356825642047",1076,1.02831790370631,NA,127,313.2836,127,"22.946656608843213","98.6",32209,"7.9647058823529413",11.3529411764706,"2624.4823529411756","1.0308859300985789","1.0078490471256789","1.0011889","3.7892941176470587E-3","757",2271,3140.54999999999,1741.12003,528,2833,3161.56666666666,1762.13669666667,-229,"562","0.69749009247027738",1.24746807573756,NA,NA,NA,NA,NA,NA,"1634.2560000000001",0.052,"-62.743999999999915","5",2.56,"36","13.079999999999787","1686","1652.8049999999998",NA,NA,NA,NA,NA,NA,NA,NA,0.000204837650588236,20.4837650588236,0.0051209412647059,0.0102418825294118
2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32198,29446,3864.39999999999,2520.1317,2.4563,159715.5923,4.94756339408332,0.105459319808564,0.124835404564647,"0.11813265015656157","3864.3999999999946","0.10545931980856399",1162,1.03056684697372,NA,96,236.6688,96,"23.755526254304936","77.599999999999994",32305,"8.0235294117647058",12.0470588235294,"2632.5058823529403","1.032735526357853","1.007226202020834","1.0011889","3.8005882352941177E-3","828",2484,3160.59999999999,1816.3317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1637.2720000000002",0.052,"-59.727999999999838","5",2,"38","13.799999999999788","1686","1655.4299999999998",NA,NA,NA,NA,NA,NA,NA,NA,0.000213686082352942,21.3686082352942,0.00534215205882354,0.0106843041176471
2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32268,29458,4085.99999999999,2700.88186,2.4548,159973.9763,4.94744473320687,0.0614374034003092,0.0727299981984613,"6.8671752263414612E-2","4085.9999999999941","6.1437403400309218E-2",1176,1.03119008053177,NA,26,64.0587999999999,26,"24.592908554769185","78.2",32331,"7.9176470588235297",11.9882352941176,"2640.4235294117639","1.0325434338272867","1.0052023301454784","1.0011889","3.8036470588235292E-3","887",2661,3332.04999999999,1946.93186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1640.8600000000001",0.052,"-56.139999999999873","2",3.64,"37","16.599999999999788","1686","1660.2075",NA,NA,NA,NA,NA,NA,NA,NA,0.000229050807058824,22.9050807058824,0.0057262701764706,0.0114525403529412
2020-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32315,29490,4380.79999999999,2616.45554,2.4533,160237.1214,4.9470152327831,0.0615024161663495,0.0730675105417747,"6.9170316464491149E-2","4380.7999999999947","6.1502416166349487E-2",1181,1.03209837112744,NA,37,91.1050999999999,37,"25.459808581324797","74.2",32368,"8.0941176470588232",12.2705882352941,"2648.5176470588226","1.0332960893854748","1.0036337660724268","1.0011889","3.8080000000000002E-3","849",2547,3659.14999999999,1894.80554,533,3160,3742.46666666666,1978.12220666667,-316,"613","0.62779740871613665",1.24067530427954,NA,NA,NA,NA,NA,NA,"1644.0840000000001",0.052,"-52.91599999999994","7",1.4,"44","17.279999999999788","1686","1662.0449999999998",NA,NA,NA,NA,NA,NA,NA,NA,0.00022291829882353,22.291829882353,0.00557295747058825,0.0111459149411765
2020-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32369,29511,4247.19999999999,2433.38916,2.4518,160473.0702,4.94163692222415,0.0909190491839195,0.110286737671578,"0.10437024190632893","4247.1999999999944","9.0919049183919506E-2",1265,1.03309715307034,NA,105,258.384,105,"26.357266833816496","74.2",32473,"7.4705882352941169",12.8470588235294,"2655.9882352941167","1.0347981262547401","1.0031300359489277","1.0011889","3.8203529411764705E-3","836",2508,3536.59999999999,1722.78916,536,3141,3606.49999999999,1792.68916,-300,"633","0.64114832535885169",1.25239234449761,"181","914","0.81507962300942483","0.48423220491697777",NA,NA,"1645.9040000000002",0.052,"-51.095999999999776","2",0.88,"42","17.439999999999788","1686","1663.2",NA,NA,NA,NA,NA,NA,NA,NA,0.000202681077647059,20.2681077647059,0.00506702694117648,0.010134053882353
2020-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32498,29529,3952.79999999999,2284.42086,2.4503,160711.3313,4.93337692905892,0.111792675401982,0.140449279129481,"0.13196653705667516","3952.7999999999947","0.11179267540198196",1354,1.03575981642019,NA,107,263.1451,107,"27.286360489708528","88.4",32580,"7.0588235294117645",13.6705882352941,"2663.0470588235285","1.0369851677382391","1.005663004796534","1.0011889","3.8329411764705884E-3","850",2550,3230.29999999999,1561.92086,668,3822,3157.39999999999,1489.02086,-182,"1272","0.78588235294117648",1.49882352941176,NA,NA,NA,NA,NA,NA,"1649.1280000000002",0.052,"-47.871999999999844","6",6.32,"47","22.279999999999788","1686","1671.4949999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.000183755395294118,18.3755395294118,0.00459388488235295,0.0091877697647059
2020-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32586,29545,3712.79999999999,2271.31821,2.4488,160983.8141,4.92661806506237,0.106970939561419,0.140750005286781,"0.12899134145620497","3712.7999999999947","0.1069709395614193",1432,1.03684612447499,NA,96,235.9488,96,"28.248204696970753","103.2",32676,"6.9882352941176471",14.0470588235294,"2670.0352941176461","1.0379264341528494","1.0067039451326887","1.0011889","3.844235294117647E-3","922",2766,2929.09999999999,1487.61821,669,3171,2938.09999999999,1496.61821,-253,"405","0.72559652928416485",1.14642082429501,NA,NA,NA,NA,NA,NA,"1656.2520000000002",0.052,"-42.74799999999982","2",5.68,"48","26.719999999999789","1686","1678.95",NA,NA,NA,NA,NA,NA,NA,NA,0.000175013907058824,17.5013907058824,0.0043753476764706,0.0087506953529412
